#,time(s),count A,count B,count C,count D
269,1.345,5,27,,
270,1.35,4,28,,
271,1.355,4,30,,
272,1.36,4,31,,
273,1.365,4,32,,
274,1.37,3,33,,
275,1.375,3,34,,
276,1.38,2,36,,
277,1.385,2,36,,
278,1.39,2,38,,
279,1.395,2,39,,
280,1.4,1,40,,
281,1.405,1,41,,
282,1.41,0,42,,
283,1.415,0,42,,
284,1.42,0,43,,
285,1.425,0,44,,
286,1.43,-1,45,,
287,1.435,-1,46,,
288,1.44,-1,46,,
289,1.445,-2,47,,
290,1.45,-2,47,,
291,1.455,-2,48,,
292,1.46,-2,48,,
293,1.465,-3,48,,
294,1.47,-3,49,,
295,1.475,-3,49,,
296,1.48,-4,49,,
297,1.485,-4,50,,
298,1.49,-4,50,,
299,1.495,-4,50,,
300,1.5,-4,50,,
301,1.505,-5,50,,
302,1.51,-5,50,,
303,1.515,-5,50,,
304,1.52,-6,49,,
305,1.525,-6,49,,
306,1.53,-6,49,,
307,1.535,-6,48,,
308,1.54,-6,48,,
309,1.545,-6,48,,
310,1.55,-6,47,,
311,1.555,-7,46,,
312,1.56,-7,46,,
313,1.565,-7,46,,
314,1.57,-7,45,,
315,1.575,-7,44,,
316,1.58,-7,43,,
317,1.585,-7,42,,
318,1.59,-8,42,,
319,1.595,-8,41,,
320,1.6,-8,40,,
321,1.605,-8,39,,
322,1.61,-8,38,,
323,1.615,-8,36,,
324,1.62,-8,36,,
325,1.625,-8,34,,
326,1.63,-8,33,,
327,1.635,-8,32,,
328,1.64,-8,31,,
329,1.645,-8,30,,
330,1.65,-8,28,,
331,1.655,-8,27,,
332,1.66,-8,26,,
333,1.665,-8,24,,
334,1.67,-8,22,,
335,1.675,-7,21,,
336,1.68,-7,20,,
337,1.685,-7,18,,
338,1.69,-7,17,,
339,1.695,-7,15,,
340,1.7,-7,14,,
341,1.705,-6,12,,
342,1.71,-6,10,,
343,1.715,-6,9,,
344,1.72,-6,7,,
345,1.725,-6,6,,
346,1.73,-6,4,,
347,1.735,-6,2,,
348,1.74,-5,1,,
349,1.745,-5,-1,,
350,1.75,-5,-2,,
351,1.755,-5,-4,,
352,1.76,-4,-6,,
353,1.765,-4,-7,,
354,1.77,-4,-8,,
355,1.775,-4,-10,,
356,1.78,-4,-12,,
357,1.785,-3,-13,,
358,1.79,-3,-15,,
359,1.795,-3,-16,,
360,1.8,-2,-18,,
361,1.805,-2,-20,,
362,1.81,-2,-21,,
363,1.815,-2,-22,,
364,1.82,-1,-24,,
365,1.825,-1,-25,,
366,1.83,0,-26,,
367,1.835,0,-28,,
368,1.84,0,-29,,
369,1.845,0,-30,,
370,1.85,1,-32,,
371,1.855,1,-33,,
372,1.86,1,-34,,
373,1.865,2,-35,,
374,1.87,2,-36,,
375,1.875,2,-37,,
376,1.88,2,-38,,
377,1.885,3,-39,,
378,1.89,3,-40,,
379,1.895,4,-41,,
380,1.9,4,-42,,
381,1.905,4,-43,,
382,1.91,4,-44,,
383,1.915,5,-44,,
384,1.92,5,-45,,
385,1.925,6,-45,,
386,1.93,6,-46,,
387,1.935,6,-46,,
388,1.94,6,-47,,
389,1.945,6,-47,,
390,1.95,7,-48,,
391,1.955,7,-48,,
392,1.96,8,-48,,
393,1.965,8,-48,,
394,1.97,8,-49,,
395,1.975,8,-49,,
396,1.98,8,-49,,
397,1.985,9,-49,,
398,1.99,9,-49,,
399,1.995,9,-49,,
400,2,10,-48,,
401,2.005,10,-48,,
402,2.01,10,-48,,
403,2.015,10,-48,,
404,2.02,10,-48,,
405,2.025,10,-47,,
406,2.03,11,-46,,
407,2.035,11,-46,,
408,2.04,11,-46,,
409,2.045,11,-45,,
410,2.05,11,-44,,
411,2.055,12,-44,,
412,2.06,12,-43,,
413,2.065,12,-42,,
414,2.07,12,-41,,
415,2.075,12,-40,,
416,2.08,12,-39,,
417,2.085,12,-38,,
418,2.09,12,-37,,
419,2.095,12,-36,,
420,2.1,12,-35,,
421,2.105,12,-34,,
422,2.11,12,-33,,
423,2.115,12,-32,,
424,2.12,12,-30,,
425,2.125,12,-29,,
426,2.13,12,-28,,
427,2.135,12,-26,,
428,2.14,12,-25,,
429,2.145,12,-24,,
430,2.15,12,-22,,
431,2.155,12,-21,,
432,2.16,12,-19,,
433,2.165,12,-18,,
434,2.17,12,-16,,
435,2.175,12,-15,,
436,2.18,11,-13,,
437,2.185,11,-12,,
438,2.19,11,-10,,
439,2.195,11,-8,,
440,2.2,10,-7,,
441,2.205,10,-5,,
442,2.21,10,-4,,
443,2.215,10,-2,,
444,2.22,10,0,,
445,2.225,10,1,,
446,2.23,9,3,,
447,2.235,9,4,,
448,2.24,9,6,,
449,2.245,8,8,,
450,2.25,8,9,,
451,2.255,8,11,,
452,2.26,8,12,,
453,2.265,8,14,,
454,2.27,7,16,,
455,2.275,7,17,,
456,2.28,6,18,,
457,2.285,6,20,,
458,2.29,6,22,,
459,2.295,6,23,,
460,2.3,6,24,,
461,2.305,5,26,,
462,2.31,5,27,,
463,2.315,4,29,,
464,2.32,4,30,,
465,2.325,4,31,,
466,2.33,4,32,,
467,2.335,3,34,,
468,2.34,3,35,,
469,2.345,2,36,,
470,2.35,2,37,,
471,2.355,2,38,,
472,2.36,2,39,,
473,2.365,1,40,,
474,2.37,1,41,,
475,2.375,0,42,,
476,2.38,0,43,,
477,2.385,0,44,,
478,2.39,0,45,,
479,2.395,-1,46,,
480,2.4,-1,46,,
481,2.405,-2,47,,
482,2.41,-2,48,,
483,2.415,-2,48,,
484,2.42,-2,48,,
485,2.425,-2,49,,
486,2.43,-3,49,,
487,2.435,-3,50,,
488,2.44,-4,50,,
489,2.445,-4,50,,
490,2.45,-4,50,,
491,2.455,-4,50,,
492,2.46,-4,50,,
493,2.465,-4,50,,
494,2.47,-5,50,,
495,2.475,-5,50,,
496,2.48,-5,50,,
497,2.485,-6,50,,
498,2.49,-6,50,,
499,2.495,-6,50,,
500,2.5,-6,49,,
501,2.505,-6,49,,
502,2.51,-6,48,,
503,2.515,-6,48,,
504,2.52,-7,48,,
505,2.525,-7,47,,
506,2.53,-7,46,,
507,2.535,-7,46,,
508,2.54,-7,45,,
509,2.545,-7,44,,
510,2.55,-8,43,,
511,2.555,-8,42,,
512,2.56,-8,42,,
513,2.565,-8,40,,
514,2.57,-8,40,,
515,2.575,-8,38,,
516,2.58,-8,37,,
517,2.585,-8,36,,
518,2.59,-8,35,,
519,2.595,-8,34,,
520,2.6,-8,32,,
521,2.605,-8,31,,
522,2.61,-8,30,,
523,2.615,-8,29,,
524,2.62,-8,27,,
525,2.625,-8,26,,
526,2.63,-8,24,,
527,2.635,-8,23,,
528,2.64,-7,22,,
529,2.645,-7,20,,
530,2.65,-7,18,,
531,2.655,-7,17,,
532,2.66,-7,16,,
533,2.665,-7,14,,
534,2.67,-6,12,,
535,2.675,-6,11,,
536,2.68,-6,9,,
537,2.685,-6,8,,
538,2.69,-6,6,,
539,2.695,-6,4,,
540,2.7,-6,3,,
541,2.705,-5,1,,
542,2.71,-5,0,,
543,2.715,-5,-2,,
544,2.72,-4,-4,,
545,2.725,-4,-6,,
546,2.73,-4,-7,,
547,2.735,-4,-8,,
548,2.74,-4,-10,,
549,2.745,-3,-12,,
550,2.75,-3,-13,,
551,2.755,-3,-15,,
552,2.76,-2,-16,,
553,2.765,-2,-18,,
554,2.77,-2,-20,,
555,2.775,-2,-21,,
556,2.78,-2,-22,,
557,2.785,-1,-24,,
558,2.79,-1,-25,,
559,2.795,0,-26,,
560,2.8,0,-28,,
561,2.805,0,-30,,
562,2.81,0,-31,,
563,2.815,1,-32,,
564,2.82,1,-33,,
565,2.825,2,-34,,
566,2.83,2,-36,,
567,2.835,2,-36,,
568,2.84,2,-38,,
569,2.845,3,-39,,
570,2.85,3,-40,,
571,2.855,4,-41,,
572,2.86,4,-42,,
573,2.865,4,-42,,
574,2.87,4,-43,,
575,2.875,4,-44,,
576,2.88,5,-45,,
577,2.885,5,-46,,
578,2.89,6,-46,,
579,2.895,6,-46,,
580,2.9,6,-47,,
581,2.905,6,-48,,
582,2.91,7,-48,,
583,2.915,7,-48,,
584,2.92,7,-49,,
585,2.925,8,-49,,
586,2.93,8,-49,,
587,2.935,8,-50,,
588,2.94,8,-50,,
589,2.945,9,-50,,
590,2.95,9,-50,,
591,2.955,9,-50,,
592,2.96,10,-50,,
593,2.965,10,-49,,
594,2.97,10,-49,,
595,2.975,10,-49,,
596,2.98,10,-48,,
597,2.985,10,-48,,
598,2.99,10,-48,,
599,2.995,11,-47,,
600,3,11,-47,,
601,3.005,11,-46,,
602,3.01,11,-46,,
603,3.015,12,-45,,
604,3.02,12,-44,,
605,3.025,12,-44,,
606,3.03,12,-43,,
607,3.035,12,-42,,
608,3.04,12,-41,,
609,3.045,12,-40,,
610,3.05,12,-39,,
611,3.055,12,-38,,
612,3.06,12,-37,,
613,3.065,12,-36,,
614,3.07,12,-34,,
615,3.075,12,-34,,
616,3.08,12,-32,,
617,3.085,12,-31,,
618,3.09,12,-30,,
619,3.095,12,-28,,
620,3.1,12,-27,,
621,3.105,12,-26,,
622,3.11,12,-24,,
623,3.115,12,-23,,
624,3.12,12,-21,,
625,3.125,12,-20,,
626,3.13,12,-18,,
627,3.135,12,-17,,
628,3.14,11,-15,,
629,3.145,11,-14,,
630,3.15,11,-12,,
631,3.155,11,-10,,
632,3.16,11,-9,,
633,3.165,10,-7,,
634,3.17,10,-6,,
635,3.175,10,-4,,
636,3.18,10,-2,,
637,3.185,10,-1,,
638,3.19,10,1,,
639,3.195,9,2,,
640,3.2,9,4,,
641,3.205,9,6,,
642,3.21,8,8,,
643,3.215,8,9,,
644,3.22,8,11,,
645,3.225,8,12,,
646,3.23,8,14,,
647,3.235,7,16,,
648,3.24,7,17,,
649,3.245,6,18,,
650,3.25,6,20,,
651,3.255,6,22,,
652,3.26,6,23,,
653,3.265,5,24,,
654,3.27,5,26,,
655,3.275,4,27,,
656,3.28,4,29,,
657,3.285,4,30,,
658,3.29,4,32,,
659,3.295,3,33,,
660,3.3,3,34,,
661,3.305,2,35,,
662,3.31,2,36,,
663,3.315,2,38,,
664,3.32,2,38,,
665,3.325,1,40,,
666,3.33,1,41,,
667,3.335,1,42,,
668,3.34,0,42,,
669,3.345,0,44,,
670,3.35,0,44,,
671,3.355,0,45,,
672,3.36,-1,46,,
673,3.365,-1,46,,
674,3.37,-2,47,,
675,3.375,-2,48,,
676,3.38,-2,48,,
677,3.385,-2,49,,
678,3.39,-3,49,,
679,3.395,-3,50,,
680,3.4,-3,50,,
681,3.405,-4,50,,
682,3.41,-4,51,,
683,3.415,-4,51,,
684,3.42,-4,51,,
685,3.425,-4,51,,
686,3.43,-5,51,,
687,3.435,-5,51,,
688,3.44,-5,51,,
689,3.445,-6,51,,
690,3.45,-6,51,,
691,3.455,-6,50,,
692,3.46,-6,50,,
693,3.465,-6,50,,
694,3.47,-6,50,,
695,3.475,-6,49,,
696,3.48,-6,48,,
697,3.485,-7,48,,
698,3.49,-7,48,,
699,3.495,-7,47,,
700,3.5,-7,46,,
701,3.505,-7,45,,
702,3.51,-7,44,,
703,3.515,-8,44,,
704,3.52,-8,43,,
705,3.525,-8,42,,
706,3.53,-8,41,,
707,3.535,-8,40,,
708,3.54,-8,39,,
709,3.545,-8,38,,
710,3.55,-8,36,,
711,3.555,-8,36,,
712,3.56,-8,34,,
713,3.565,-8,33,,
714,3.57,-8,32,,
715,3.575,-8,30,,
716,3.58,-8,29,,
717,3.585,-8,28,,
718,3.59,-8,26,,
719,3.595,-8,25,,
720,3.6,-7,24,,
721,3.605,-7,22,,
722,3.61,-7,20,,
723,3.615,-7,19,,
724,3.62,-7,17,,
725,3.625,-7,16,,
726,3.63,-6,14,,
727,3.635,-6,13,,
728,3.64,-6,11,,
729,3.645,-6,10,,
730,3.65,-6,8,,
731,3.655,-6,6,,
732,3.66,-6,4,,
733,3.665,-6,3,,
734,3.67,-5,1,,
735,3.675,-5,0,,
736,3.68,-5,-2,,
737,3.685,-4,-4,,
738,3.69,-4,-5,,
739,3.695,-4,-7,,
740,3.7,-4,-8,,
741,3.705,-4,-10,,
742,3.71,-3,-12,,
743,3.715,-3,-14,,
744,3.72,-3,-15,,
745,3.725,-2,-16,,
746,3.73,-2,-18,,
747,3.735,-2,-20,,
748,3.74,-2,-21,,
749,3.745,-1,-22,,
750,3.75,-1,-24,,
751,3.755,0,-25,,
752,3.76,0,-27,,
753,3.765,0,-28,,
754,3.77,0,-30,,
755,3.775,0,-31,,
756,3.78,1,-32,,
757,3.785,1,-33,,
758,3.79,2,-34,,
759,3.795,2,-36,,
760,3.8,2,-37,,
761,3.805,2,-38,,
762,3.81,3,-39,,
763,3.815,3,-40,,
764,3.82,4,-41,,
765,3.825,4,-42,,
766,3.83,4,-43,,
767,3.835,4,-44,,
768,3.84,5,-44,,
769,3.845,5,-45,,
770,3.85,5,-46,,
771,3.855,6,-46,,
772,3.86,6,-47,,
773,3.865,6,-48,,
774,3.87,6,-48,,
775,3.875,7,-48,,
776,3.88,7,-49,,
777,3.885,8,-49,,
778,3.89,8,-49,,
779,3.895,8,-50,,
780,3.9,8,-50,,
781,3.905,8,-50,,
782,3.91,9,-50,,
783,3.915,9,-50,,
784,3.92,9,-50,,
785,3.925,10,-50,,
786,3.93,10,-50,,
787,3.935,10,-50,,
788,3.94,10,-49,,
789,3.945,10,-49,,
790,3.95,10,-48,,
791,3.955,11,-48,,
792,3.96,11,-48,,
793,3.965,11,-47,,
794,3.97,11,-46,,
795,3.975,11,-46,,
796,3.98,12,-45,,
797,3.985,12,-44,,
798,3.99,12,-44,,
799,3.995,12,-43,,
800,4,12,-42,,
801,4.005,12,-41,,
802,4.01,12,-40,,
803,4.015,12,-39,,
804,4.02,12,-38,,
805,4.025,12,-37,,
806,4.03,12,-36,,
807,4.035,12,-35,,
808,4.04,12,-34,,
809,4.045,12,-32,,
810,4.05,12,-31,,
811,4.055,12,-30,,
812,4.06,12,-28,,
813,4.065,12,-27,,
814,4.07,12,-26,,
815,4.075,12,-24,,
816,4.08,12,-23,,
817,4.085,12,-22,,
818,4.09,12,-20,,
819,4.095,12,-18,,
820,4.1,12,-17,,
821,4.105,11,-15,,
822,4.11,11,-14,,
823,4.115,11,-12,,
824,4.12,11,-10,,
825,4.125,10,-9,,
826,4.13,10,-7,,
827,4.135,10,-6,,
828,4.14,10,-4,,
829,4.145,10,-2,,
830,4.15,10,-1,,
831,4.155,10,1,,
832,4.16,9,2,,
833,4.165,9,4,,
834,4.17,9,6,,
835,4.175,8,8,,
836,4.18,8,9,,
837,4.185,8,11,,
838,4.19,8,12,,
839,4.195,7,14,,
840,4.2,7,16,,
841,4.205,7,17,,
842,4.21,6,19,,
843,4.215,6,20,,
844,4.22,6,22,,
845,4.225,6,23,,
846,4.23,5,25,,
847,4.235,5,26,,
848,4.24,4,28,,
849,4.245,4,29,,
850,4.25,4,30,,
851,4.255,4,32,,
852,4.26,3,33,,
853,4.265,3,34,,
854,4.27,2,35,,
855,4.275,2,36,,
856,4.28,2,38,,
857,4.285,2,39,,
858,4.29,1,40,,
859,4.295,1,41,,
860,4.3,0,42,,
861,4.305,0,43,,
862,4.31,0,44,,
863,4.315,0,44,,
864,4.32,-1,46,,
865,4.325,-1,46,,
866,4.33,-2,47,,
867,4.335,-2,48,,
868,4.34,-2,48,,
869,4.345,-2,49,,
870,4.35,-2,49,,
871,4.355,-3,50,,
872,4.36,-3,50,,
873,4.365,-3,50,,
874,4.37,-4,51,,
875,4.375,-4,51,,
876,4.38,-4,51,,
877,4.385,-4,51,,
878,4.39,-4,52,,
879,4.395,-5,52,,
880,4.4,-5,52,,
881,4.405,-5,52,,
882,4.41,-6,51,,
883,4.415,-6,51,,
884,4.42,-6,51,,
885,4.425,-6,50,,
886,4.43,-6,50,,
887,4.435,-6,50,,
888,4.44,-6,50,,
889,4.445,-7,49,,
890,4.45,-7,48,,
891,4.455,-7,48,,
892,4.46,-7,47,,
893,4.465,-7,46,,
894,4.47,-7,46,,
895,4.475,-7,45,,
896,4.48,-8,44,,
897,4.485,-8,43,,
898,4.49,-8,42,,
899,4.495,-8,41,,
900,4.5,-8,40,,
901,4.505,-8,39,,
902,4.51,-8,38,,
903,4.515,-8,37,,
904,4.52,-8,36,,
905,4.525,-8,34,,
906,4.53,-8,33,,
907,4.535,-8,32,,
908,4.54,-8,31,,
909,4.545,-8,29,,
910,4.55,-8,28,,
911,4.555,-8,26,,
912,4.56,-8,25,,
913,4.565,-7,24,,
914,4.57,-7,22,,
915,4.575,-7,21,,
916,4.58,-7,19,,
917,4.585,-7,18,,
918,4.59,-7,16,,
919,4.595,-6,14,,
920,4.6,-6,13,,
921,4.605,-6,11,,
922,4.61,-6,10,,
923,4.615,-6,8,,
924,4.62,-6,6,,
925,4.625,-6,5,,
926,4.63,-5,3,,
927,4.635,-5,1,,
928,4.64,-5,0,,
929,4.645,-4,-2,,
930,4.65,-4,-4,,
931,4.655,-4,-5,,
932,4.66,-4,-7,,
933,4.665,-4,-8,,
934,4.67,-4,-10,,
935,4.675,-3,-12,,
936,4.68,-3,-13,,
937,4.685,-2,-15,,
938,4.69,-2,-16,,
939,4.695,-2,-18,,
940,4.7,-2,-20,,
941,4.705,-2,-21,,
942,4.71,-1,-22,,
943,4.715,-1,-24,,
944,4.72,0,-25,,
945,4.725,0,-27,,
946,4.73,0,-28,,
947,4.735,0,-30,,
948,4.74,1,-31,,
949,4.745,1,-32,,
950,4.75,2,-33,,
951,4.755,2,-34,,
