#,time(s),count A,count B,count C,count D
265,1.325,47,38,,
266,1.33,47,38,,
267,1.335,46,38,,
268,1.34,46,38,,
269,1.345,46,37,,
270,1.35,46,37,,
271,1.355,46,37,,
272,1.36,46,37,,
273,1.365,45,37,,
274,1.37,45,37,,
275,1.375,44,36,,
276,1.38,44,36,,
277,1.385,44,36,,
278,1.39,43,36,,
279,1.395,43,36,,
280,1.4,42,36,,
281,1.405,42,35,,
282,1.41,42,35,,
283,1.415,41,34,,
284,1.42,40,34,,
285,1.425,40,34,,
286,1.43,40,33,,
287,1.435,39,33,,
288,1.44,38,32,,
289,1.445,38,32,,
290,1.45,37,32,,
291,1.455,36,31,,
292,1.46,36,30,,
293,1.465,35,30,,
294,1.47,34,30,,
295,1.475,34,29,,
296,1.48,33,28,,
297,1.485,32,28,,
298,1.49,32,27,,
299,1.495,31,27,,
300,1.5,30,26,,
301,1.505,30,25,,
302,1.51,29,24,,
303,1.515,28,24,,
304,1.52,28,23,,
305,1.525,26,22,,
306,1.53,26,22,,
307,1.535,25,21,,
308,1.54,24,20,,
309,1.545,24,20,,
310,1.55,23,18,,
311,1.555,22,18,,
312,1.56,21,17,,
313,1.565,20,16,,
314,1.57,20,15,,
315,1.575,19,14,,
316,1.58,18,14,,
317,1.585,17,13,,
318,1.59,16,12,,
319,1.595,16,11,,
320,1.6,14,10,,
321,1.605,14,9,,
322,1.61,13,8,,
323,1.615,12,7,,
324,1.62,11,6,,
325,1.625,10,5,,
326,1.63,10,4,,
327,1.635,8,3,,
328,1.64,8,2,,
329,1.645,7,1,,
330,1.65,6,0,,
331,1.655,5,-1,,
332,1.66,4,-2,,
333,1.665,4,-3,,
334,1.67,3,-4,,
335,1.675,2,-5,,
336,1.68,1,-6,,
337,1.685,0,-7,,
338,1.69,0,-8,,
339,1.695,-1,-9,,
340,1.7,-2,-10,,
341,1.705,-3,-11,,
342,1.71,-4,-12,,
343,1.715,-4,-13,,
344,1.72,-5,-14,,
345,1.725,-6,-15,,
346,1.73,-7,-16,,
347,1.735,-8,-17,,
348,1.74,-8,-18,,
349,1.745,-9,-18,,
350,1.75,-10,-20,,
351,1.755,-10,-20,,
352,1.76,-11,-22,,
353,1.765,-12,-22,,
354,1.77,-12,-23,,
355,1.775,-13,-24,,
356,1.78,-14,-25,,
357,1.785,-14,-26,,
358,1.79,-15,-27,,
359,1.795,-16,-28,,
360,1.8,-16,-28,,
361,1.805,-17,-30,,
362,1.81,-18,-30,,
363,1.815,-18,-31,,
364,1.82,-19,-32,,
365,1.825,-20,-32,,
366,1.83,-20,-33,,
367,1.835,-21,-34,,
368,1.84,-22,-35,,
369,1.845,-22,-36,,
370,1.85,-22,-36,,
371,1.855,-23,-37,,
372,1.86,-24,-38,,
373,1.865,-24,-38,,
374,1.87,-24,-39,,
375,1.875,-25,-39,,
376,1.88,-26,-40,,
377,1.885,-26,-40,,
378,1.89,-26,-41,,
379,1.895,-27,-42,,
380,1.9,-27,-42,,
381,1.905,-28,-42,,
382,1.91,-28,-43,,
383,1.915,-28,-43,,
384,1.92,-29,-44,,
385,1.925,-29,-44,,
386,1.93,-30,-44,,
387,1.935,-30,-45,,
388,1.94,-30,-45,,
389,1.945,-30,-45,,
390,1.95,-30,-46,,
391,1.955,-31,-46,,
392,1.96,-31,-46,,
393,1.965,-31,-46,,
394,1.97,-32,-46,,
395,1.975,-32,-46,,
396,1.98,-32,-46,,
397,1.985,-32,-47,,
398,1.99,-32,-47,,
399,1.995,-32,-47,,
400,2,-32,-47,,
401,2.005,-33,-47,,
402,2.01,-33,-47,,
403,2.015,-33,-47,,
404,2.02,-33,-46,,
405,2.025,-33,-46,,
406,2.03,-33,-46,,
407,2.035,-33,-46,,
408,2.04,-33,-46,,
409,2.045,-33,-46,,
410,2.05,-33,-46,,
411,2.055,-33,-45,,
412,2.06,-33,-45,,
413,2.065,-33,-45,,
414,2.07,-33,-44,,
415,2.075,-33,-44,,
416,2.08,-33,-44,,
417,2.085,-32,-43,,
418,2.09,-32,-43,,
419,2.095,-32,-42,,
420,2.1,-32,-42,,
421,2.105,-32,-42,,
422,2.11,-32,-41,,
423,2.115,-32,-40,,
424,2.12,-31,-40,,
425,2.125,-31,-39,,
426,2.13,-30,-39,,
427,2.135,-30,-38,,
428,2.14,-30,-38,,
429,2.145,-30,-37,,
430,2.15,-30,-36,,
431,2.155,-29,-36,,
432,2.16,-29,-35,,
433,2.165,-28,-34,,
434,2.17,-28,-34,,
435,2.175,-28,-33,,
436,2.18,-27,-32,,
437,2.185,-26,-31,,
438,2.19,-26,-30,,
439,2.195,-26,-30,,
440,2.2,-25,-29,,
441,2.205,-25,-28,,
442,2.21,-24,-27,,
443,2.215,-24,-26,,
444,2.22,-23,-26,,
445,2.225,-22,-25,,
446,2.23,-22,-24,,
447,2.235,-21,-23,,
448,2.24,-21,-22,,
449,2.245,-20,-21,,
450,2.25,-20,-20,,
451,2.255,-19,-20,,
452,2.26,-18,-19,,
453,2.265,-18,-18,,
454,2.27,-17,-17,,
455,2.275,-16,-16,,
456,2.28,-16,-15,,
457,2.285,-14,-14,,
458,2.29,-14,-13,,
459,2.295,-13,-12,,
460,2.3,-12,-11,,
461,2.305,-12,-10,,
462,2.31,-11,-10,,
463,2.315,-10,-8,,
464,2.32,-9,-8,,
465,2.325,-8,-6,,
466,2.33,-8,-6,,
467,2.335,-7,-5,,
468,2.34,-6,-4,,
469,2.345,-5,-3,,
470,2.35,-4,-2,,
471,2.355,-4,-1,,
472,2.36,-2,0,,
473,2.365,-2,1,,
474,2.37,-1,2,,
475,2.375,0,2,,
476,2.38,1,3,,
477,2.385,2,4,,
478,2.39,3,5,,
479,2.395,4,6,,
480,2.4,4,7,,
481,2.405,6,8,,
482,2.41,6,9,,
483,2.415,8,10,,
484,2.42,8,10,,
485,2.425,9,11,,
486,2.43,10,12,,
487,2.435,11,13,,
488,2.44,12,14,,
489,2.445,13,14,,
490,2.45,14,15,,
491,2.455,15,16,,
492,2.46,16,16,,
493,2.465,16,17,,
494,2.47,18,18,,
495,2.475,18,19,,
496,2.48,19,20,,
497,2.485,20,20,,
498,2.49,21,21,,
499,2.495,22,21,,
500,2.5,23,22,,
501,2.505,24,23,,
502,2.51,24,23,,
503,2.515,26,24,,
504,2.52,26,24,,
505,2.525,27,25,,
506,2.53,28,26,,
507,2.535,29,26,,
508,2.54,30,27,,
509,2.545,30,27,,
510,2.55,31,28,,
511,2.555,32,28,,
512,2.56,33,29,,
513,2.565,34,29,,
514,2.57,34,30,,
515,2.575,35,30,,
516,2.58,36,30,,
517,2.585,36,31,,
518,2.59,37,31,,
519,2.595,38,32,,
520,2.6,38,32,,
521,2.605,39,32,,
522,2.61,40,32,,
523,2.615,40,33,,
524,2.62,40,33,,
525,2.625,41,33,,
526,2.63,42,34,,
527,2.635,42,34,,
528,2.64,43,34,,
529,2.645,43,34,,
530,2.65,44,34,,
531,2.655,44,34,,
532,2.66,44,34,,
533,2.665,45,35,,
534,2.67,45,35,,
535,2.675,46,35,,
536,2.68,46,35,,
537,2.685,46,35,,
538,2.69,46,35,,
539,2.695,47,35,,
540,2.7,47,35,,
541,2.705,47,35,,
542,2.71,48,35,,
543,2.715,48,35,,
544,2.72,48,35,,
545,2.725,48,35,,
546,2.73,48,35,,
547,2.735,48,35,,
548,2.74,48,35,,
549,2.745,48,35,,
550,2.75,48,34,,
551,2.755,48,34,,
552,2.76,48,34,,
553,2.765,48,34,,
554,2.77,48,34,,
555,2.775,48,34,,
556,2.78,48,34,,
557,2.785,47,33,,
558,2.79,47,33,,
559,2.795,47,33,,
560,2.8,46,32,,
561,2.805,46,32,,
562,2.81,46,32,,
563,2.815,46,32,,
564,2.82,46,31,,
565,2.825,45,31,,
566,2.83,44,30,,
567,2.835,44,30,,
568,2.84,44,30,,
569,2.845,43,29,,
570,2.85,43,29,,
571,2.855,42,28,,
572,2.86,42,28,,
573,2.865,41,28,,
574,2.87,41,27,,
575,2.875,40,26,,
576,2.88,40,26,,
577,2.885,39,26,,
578,2.89,38,25,,
579,2.895,38,24,,
580,2.9,37,24,,
581,2.905,36,23,,
582,2.91,36,23,,
583,2.915,35,22,,
584,2.92,34,22,,
585,2.925,33,21,,
586,2.93,32,20,,
587,2.935,32,20,,
588,2.94,31,19,,
589,2.945,30,18,,
590,2.95,29,18,,
591,2.955,28,17,,
592,2.96,28,16,,
593,2.965,27,16,,
594,2.97,26,15,,
595,2.975,25,14,,
596,2.98,24,14,,
597,2.985,23,13,,
598,2.99,22,12,,
599,2.995,21,12,,
600,3,20,11,,
601,3.005,19,10,,
602,3.01,18,10,,
603,3.015,18,9,,
604,3.02,16,8,,
605,3.025,16,7,,
606,3.03,14,6,,
607,3.035,14,6,,
608,3.04,12,5,,
609,3.045,12,4,,
610,3.05,10,3,,
611,3.055,10,2,,
612,3.06,8,2,,
613,3.065,8,1,,
614,3.07,7,0,,
615,3.075,6,-1,,
616,3.08,5,-2,,
617,3.085,4,-2,,
618,3.09,3,-3,,
619,3.095,2,-4,,
620,3.1,1,-5,,
621,3.105,0,-6,,
622,3.11,-1,-7,,
623,3.115,-2,-8,,
624,3.12,-3,-8,,
625,3.125,-4,-9,,
626,3.13,-5,-10,,
627,3.135,-6,-11,,
628,3.14,-7,-12,,
629,3.145,-8,-12,,
630,3.15,-8,-13,,
631,3.155,-10,-14,,
632,3.16,-10,-15,,
633,3.165,-11,-16,,
634,3.17,-12,-17,,
635,3.175,-13,-18,,
636,3.18,-14,-18,,
637,3.185,-14,-19,,
638,3.19,-15,-20,,
639,3.195,-16,-21,,
640,3.2,-17,-22,,
641,3.205,-18,-22,,
642,3.21,-18,-23,,
643,3.215,-19,-24,,
644,3.22,-20,-24,,
645,3.225,-21,-25,,
646,3.23,-22,-26,,
647,3.235,-22,-27,,
648,3.24,-23,-28,,
649,3.245,-23,-28,,
650,3.25,-24,-29,,
651,3.255,-24,-30,,
652,3.26,-25,-30,,
653,3.265,-26,-31,,
654,3.27,-26,-32,,
655,3.275,-27,-32,,
656,3.28,-28,-33,,
657,3.285,-28,-34,,
658,3.29,-28,-34,,
659,3.295,-29,-35,,
660,3.3,-29,-36,,
661,3.305,-30,-36,,
662,3.31,-30,-37,,
663,3.315,-30,-37,,
664,3.32,-31,-38,,
665,3.325,-31,-38,,
666,3.33,-32,-39,,
667,3.335,-32,-39,,
668,3.34,-32,-40,,
669,3.345,-32,-40,,
670,3.35,-33,-40,,
671,3.355,-33,-41,,
672,3.36,-33,-42,,
673,3.365,-34,-42,,
674,3.37,-34,-42,,
675,3.375,-34,-42,,
676,3.38,-34,-43,,
677,3.385,-34,-43,,
678,3.39,-34,-43,,
679,3.395,-34,-44,,
680,3.4,-34,-44,,
681,3.405,-34,-44,,
682,3.41,-34,-44,,
683,3.415,-34,-44,,
684,3.42,-34,-44,,
685,3.425,-34,-45,,
686,3.43,-34,-45,,
687,3.435,-34,-45,,
688,3.44,-34,-45,,
689,3.445,-34,-45,,
690,3.45,-34,-45,,
691,3.455,-34,-45,,
692,3.46,-34,-45,,
693,3.465,-34,-45,,
694,3.47,-34,-45,,
695,3.475,-33,-45,,
696,3.48,-33,-45,,
697,3.485,-33,-44,,
698,3.49,-32,-44,,
699,3.495,-32,-44,,
700,3.5,-32,-44,,
701,3.505,-32,-44,,
702,3.51,-32,-44,,
703,3.515,-31,-43,,
704,3.52,-31,-43,,
705,3.525,-30,-42,,
706,3.53,-30,-42,,
707,3.535,-30,-42,,
708,3.54,-29,-41,,
709,3.545,-29,-41,,
710,3.55,-28,-40,,
711,3.555,-28,-40,,
712,3.56,-28,-40,,
713,3.565,-27,-39,,
714,3.57,-26,-38,,
715,3.575,-26,-38,,
716,3.58,-26,-38,,
717,3.585,-25,-37,,
718,3.59,-24,-36,,
719,3.595,-24,-36,,
720,3.6,-24,-35,,
721,3.605,-23,-34,,
722,3.61,-22,-34,,
723,3.615,-22,-33,,
724,3.62,-21,-32,,
725,3.625,-20,-32,,
726,3.63,-20,-31,,
727,3.635,-20,-30,,
728,3.64,-19,-29,,
729,3.645,-18,-28,,
730,3.65,-18,-28,,
731,3.655,-17,-27,,
732,3.66,-16,-26,,
733,3.665,-16,-25,,
734,3.67,-15,-24,,
735,3.675,-14,-23,,
736,3.68,-14,-22,,
737,3.685,-13,-22,,
738,3.69,-12,-20,,
739,3.695,-12,-20,,
740,3.7,-11,-19,,
741,3.705,-10,-18,,
742,3.71,-10,-17,,
743,3.715,-9,-16,,
744,3.72,-8,-15,,
745,3.725,-7,-14,,
746,3.73,-6,-13,,
747,3.735,-6,-12,,
748,3.74,-5,-11,,
749,3.745,-4,-10,,
750,3.75,-4,-9,,
751,3.755,-3,-8,,
752,3.76,-2,-7,,
753,3.765,-1,-6,,
754,3.77,0,-5,,
755,3.775,0,-4,,
756,3.78,1,-3,,
757,3.785,2,-2,,
758,3.79,2,-1,,
759,3.795,3,0,,
760,3.8,4,1,,
761,3.805,5,2,,
762,3.81,6,4,,
763,3.815,6,4,,
764,3.82,7,6,,
