#,time(s),count A,count B,count C,count D
512,2.56,-34,-31,,
513,2.565,-36,-31,,
514,2.57,-37,-30,,
515,2.575,-39,-30,,
516,2.58,-40,-29,,
517,2.585,-42,-29,,
518,2.59,-43,-28,,
519,2.595,-44,-28,,
520,2.6,-46,-27,,
521,2.605,-47,-27,,
522,2.61,-48,-26,,
523,2.615,-50,-26,,
524,2.62,-51,-26,,
525,2.625,-52,-25,,
526,2.63,-53,-25,,
527,2.635,-54,-24,,
528,2.64,-55,-24,,
529,2.645,-56,-24,,
530,2.65,-57,-23,,
531,2.655,-58,-23,,
532,2.66,-59,-22,,
533,2.665,-60,-22,,
534,2.67,-60,-22,,
535,2.675,-61,-22,,
536,2.68,-62,-21,,
537,2.685,-62,-21,,
538,2.69,-63,-20,,
539,2.695,-63,-20,,
540,2.7,-64,-20,,
541,2.705,-64,-20,,
542,2.71,-64,-20,,
543,2.715,-64,-20,,
544,2.72,-64,-20,,
545,2.725,-65,-20,,
546,2.73,-65,-20,,
547,2.735,-65,-19,,
548,2.74,-65,-19,,
549,2.745,-64,-19,,
550,2.75,-64,-19,,
551,2.755,-64,-19,,
552,2.76,-64,-19,,
553,2.765,-63,-20,,
554,2.77,-63,-20,,
555,2.775,-62,-20,,
556,2.78,-62,-20,,
557,2.785,-61,-20,,
558,2.79,-60,-20,,
559,2.795,-60,-20,,
560,2.8,-59,-20,,
561,2.805,-58,-20,,
562,2.81,-57,-21,,
563,2.815,-56,-21,,
564,2.82,-55,-21,,
565,2.825,-54,-21,,
566,2.83,-53,-22,,
567,2.835,-52,-22,,
568,2.84,-51,-22,,
569,2.845,-50,-22,,
570,2.85,-48,-23,,
571,2.855,-47,-23,,
572,2.86,-46,-24,,
573,2.865,-44,-24,,
574,2.87,-43,-24,,
575,2.875,-42,-24,,
576,2.88,-40,-25,,
577,2.885,-38,-25,,
578,2.89,-37,-25,,
579,2.895,-35,-26,,
580,2.9,-34,-26,,
581,2.905,-32,-26,,
582,2.91,-30,-26,,
583,2.915,-28,-27,,
584,2.92,-27,-27,,
585,2.925,-25,-28,,
586,2.93,-23,-28,,
587,2.935,-22,-28,,
588,2.94,-20,-28,,
589,2.945,-18,-28,,
590,2.95,-16,-29,,
591,2.955,-14,-29,,
592,2.96,-12,-29,,
593,2.965,-11,-30,,
594,2.97,-9,-30,,
595,2.975,-7,-30,,
596,2.98,-6,-30,,
597,2.985,-4,-30,,
598,2.99,-2,-30,,
599,2.995,0,-30,,
600,3,2,-30,,
601,3.005,4,-30,,
602,3.01,6,-30,,
603,3.015,7,-30,,
604,3.02,9,-30,,
605,3.025,11,-30,,
606,3.03,12,-30,,
607,3.035,14,-30,,
608,3.04,16,-30,,
609,3.045,17,-30,,
610,3.05,19,-29,,
611,3.055,20,-29,,
612,3.06,22,-29,,
613,3.065,23,-28,,
614,3.07,25,-28,,
615,3.075,26,-28,,
616,3.08,28,-27,,
617,3.085,29,-27,,
618,3.09,30,-26,,
619,3.095,31,-26,,
620,3.1,32,-25,,
621,3.105,34,-25,,
622,3.11,35,-24,,
623,3.115,36,-24,,
624,3.12,37,-23,,
625,3.125,38,-22,,
626,3.13,39,-22,,
627,3.135,40,-21,,
628,3.14,41,-20,,
629,3.145,42,-19,,
630,3.15,42,-18,,
631,3.155,43,-18,,
632,3.16,44,-16,,
633,3.165,44,-16,,
634,3.17,45,-14,,
635,3.175,45,-14,,
636,3.18,46,-12,,
637,3.185,46,-12,,
638,3.19,46,-10,,
639,3.195,47,-9,,
640,3.2,47,-8,,
641,3.205,47,-7,,
642,3.21,48,-6,,
643,3.215,48,-4,,
644,3.22,48,-4,,
645,3.225,48,-2,,
646,3.23,48,-1,,
647,3.235,48,0,,
648,3.24,47,2,,
649,3.245,47,3,,
650,3.25,47,4,,
651,3.255,47,5,,
652,3.26,46,7,,
653,3.265,46,8,,
654,3.27,46,9,,
655,3.275,45,10,,
656,3.28,45,12,,
657,3.285,44,13,,
658,3.29,44,14,,
659,3.295,43,16,,
660,3.3,43,17,,
661,3.305,42,19,,
662,3.31,41,20,,
663,3.315,40,21,,
664,3.32,40,22,,
665,3.325,39,24,,
666,3.33,38,25,,
667,3.335,38,26,,
668,3.34,37,28,,
669,3.345,36,29,,
670,3.35,35,30,,
671,3.355,34,31,,
672,3.36,33,32,,
673,3.365,32,34,,
674,3.37,32,34,,
675,3.375,30,36,,
676,3.38,30,37,,
677,3.385,29,38,,
678,3.39,28,39,,
679,3.395,27,40,,
680,3.4,26,41,,
681,3.405,25,42,,
682,3.41,24,42,,
683,3.415,23,43,,
684,3.42,22,44,,
685,3.425,21,45,,
686,3.43,20,46,,
687,3.435,19,46,,
688,3.44,18,47,,
689,3.445,17,48,,
690,3.45,16,48,,
691,3.455,16,48,,
692,3.46,14,49,,
693,3.465,14,49,,
694,3.47,13,50,,
695,3.475,12,50,,
696,3.48,11,50,,
697,3.485,10,50,,
698,3.49,10,51,,
699,3.495,9,51,,
700,3.5,8,51,,
701,3.505,7,51,,
702,3.51,6,51,,
703,3.515,6,51,,
704,3.52,5,50,,
705,3.525,4,50,,
706,3.53,4,50,,
707,3.535,4,50,,
708,3.54,3,50,,
709,3.545,2,49,,
710,3.55,2,48,,
711,3.555,2,48,,
712,3.56,1,48,,
713,3.565,1,47,,
714,3.57,0,46,,
715,3.575,0,46,,
716,3.58,0,45,,
717,3.585,-1,44,,
718,3.59,-1,43,,
719,3.595,-1,42,,
720,3.6,-1,41,,
721,3.605,-2,40,,
722,3.61,-2,39,,
723,3.615,-2,38,,
724,3.62,-2,37,,
725,3.625,-2,36,,
726,3.63,-2,34,,
727,3.635,-2,33,,
728,3.64,-2,32,,
729,3.645,-2,31,,
730,3.65,-2,29,,
731,3.655,-2,28,,
732,3.66,-2,26,,
733,3.665,-1,25,,
734,3.67,-1,24,,
735,3.675,-1,22,,
736,3.68,-1,20,,
737,3.685,0,19,,
738,3.69,0,17,,
739,3.695,0,16,,
740,3.7,0,14,,
741,3.705,1,12,,
742,3.71,1,11,,
743,3.715,1,9,,
744,3.72,2,7,,
745,3.725,2,6,,
746,3.73,2,4,,
747,3.735,3,2,,
748,3.74,3,0,,
749,3.745,4,-2,,
750,3.75,4,-3,,
751,3.755,4,-5,,
752,3.76,5,-7,,
753,3.765,5,-8,,
754,3.77,6,-10,,
755,3.775,6,-12,,
756,3.78,6,-14,,
757,3.785,7,-16,,
758,3.79,7,-17,,
759,3.795,8,-19,,
760,3.8,8,-21,,
761,3.805,8,-22,,
762,3.81,8,-24,,
763,3.815,9,-26,,
764,3.82,9,-28,,
765,3.825,10,-29,,
766,3.83,10,-30,,
767,3.835,10,-32,,
768,3.84,10,-34,,
769,3.845,10,-35,,
770,3.85,10,-37,,
771,3.855,11,-38,,
772,3.86,11,-40,,
773,3.865,11,-41,,
774,3.87,11,-42,,
775,3.875,11,-44,,
776,3.88,11,-45,,
777,3.885,11,-46,,
778,3.89,11,-47,,
779,3.895,11,-48,,
780,3.9,11,-50,,
781,3.905,11,-51,,
782,3.91,11,-52,,
783,3.915,11,-53,,
784,3.92,11,-54,,
785,3.925,10,-54,,
786,3.93,10,-55,,
787,3.935,10,-56,,
788,3.94,10,-57,,
789,3.945,9,-58,,
790,3.95,9,-58,,
791,3.955,8,-59,,
792,3.96,8,-60,,
793,3.965,8,-60,,
794,3.97,7,-60,,
795,3.975,6,-61,,
796,3.98,6,-61,,
797,3.985,5,-62,,
798,3.99,5,-62,,
799,3.995,4,-62,,
800,4,3,-62,,
801,4.005,2,-62,,
802,4.01,2,-62,,
803,4.015,1,-62,,
804,4.02,0,-62,,
805,4.025,0,-62,,
806,4.03,-2,-62,,
807,4.035,-2,-62,,
808,4.04,-3,-62,,
809,4.045,-4,-62,,
810,4.05,-5,-61,,
811,4.055,-6,-61,,
812,4.06,-7,-60,,
813,4.065,-8,-60,,
814,4.07,-9,-60,,
815,4.075,-10,-59,,
816,4.08,-11,-59,,
817,4.085,-12,-58,,
818,4.09,-14,-58,,
819,4.095,-15,-57,,
820,4.1,-16,-56,,
821,4.105,-17,-55,,
822,4.11,-18,-54,,
823,4.115,-19,-54,,
824,4.12,-20,-53,,
825,4.125,-22,-52,,
826,4.13,-23,-51,,
827,4.135,-24,-50,,
828,4.14,-25,-50,,
829,4.145,-26,-48,,
830,4.15,-28,-48,,
831,4.155,-28,-46,,
832,4.16,-30,-46,,
833,4.165,-31,-44,,
834,4.17,-32,-44,,
835,4.175,-33,-42,,
836,4.18,-34,-42,,
837,4.185,-35,-40,,
838,4.19,-36,-39,,
839,4.195,-37,-38,,
840,4.2,-38,-37,,
841,4.205,-40,-36,,
842,4.21,-40,-35,,
843,4.215,-42,-34,,
844,4.22,-42,-32,,
845,4.225,-43,-32,,
846,4.23,-44,-30,,
847,4.235,-45,-29,,
848,4.24,-46,-28,,
849,4.245,-46,-27,,
850,4.25,-47,-26,,
851,4.255,-48,-25,,
852,4.26,-48,-24,,
853,4.265,-49,-23,,
854,4.27,-50,-22,,
855,4.275,-50,-20,,
856,4.28,-51,-20,,
857,4.285,-51,-18,,
858,4.29,-52,-18,,
859,4.295,-52,-16,,
860,4.3,-52,-16,,
861,4.305,-52,-14,,
862,4.31,-53,-14,,
863,4.315,-53,-13,,
864,4.32,-53,-12,,
865,4.325,-53,-11,,
866,4.33,-53,-10,,
867,4.335,-53,-9,,
868,4.34,-53,-8,,
869,4.345,-53,-8,,
870,4.35,-53,-7,,
871,4.355,-52,-6,,
872,4.36,-52,-6,,
873,4.365,-52,-5,,
874,4.37,-52,-4,,
875,4.375,-51,-4,,
876,4.38,-50,-3,,
877,4.385,-50,-2,,
878,4.39,-49,-2,,
879,4.395,-48,-1,,
880,4.4,-48,-1,,
881,4.405,-47,0,,
882,4.41,-46,0,,
883,4.415,-45,0,,
884,4.42,-44,1,,
885,4.425,-43,1,,
886,4.43,-42,2,,
887,4.435,-41,2,,
888,4.44,-40,2,,
889,4.445,-39,2,,
890,4.45,-38,2,,
891,4.455,-36,3,,
892,4.46,-35,3,,
893,4.465,-34,3,,
894,4.47,-32,3,,
895,4.475,-31,3,,
896,4.48,-30,3,,
897,4.485,-28,3,,
898,4.49,-27,3,,
899,4.495,-25,3,,
900,4.5,-24,3,,
901,4.505,-22,3,,
902,4.51,-20,3,,
903,4.515,-18,3,,
904,4.52,-17,3,,
905,4.525,-15,3,,
906,4.53,-13,3,,
907,4.535,-12,3,,
908,4.54,-10,3,,
909,4.545,-8,2,,
910,4.55,-6,2,,
911,4.555,-4,2,,
912,4.56,-2,2,,
913,4.565,-1,2,,
914,4.57,1,2,,
915,4.575,3,2,,
916,4.58,5,1,,
917,4.585,7,1,,
918,4.59,8,1,,
919,4.595,10,1,,
920,4.6,12,0,,
921,4.605,14,0,,
922,4.61,16,0,,
923,4.615,18,0,,
924,4.62,20,0,,
925,4.625,22,0,,
926,4.63,23,-1,,
927,4.635,25,-1,,
928,4.64,27,-1,,
929,4.645,28,-1,,
930,4.65,30,-1,,
931,4.655,32,-2,,
932,4.66,34,-2,,
933,4.665,35,-2,,
934,4.67,37,-2,,
935,4.675,38,-2,,
936,4.68,40,-2,,
937,4.685,41,-2,,
938,4.69,42,-2,,
939,4.695,44,-2,,
940,4.7,45,-2,,
941,4.705,47,-2,,
942,4.71,48,-2,,
943,4.715,49,-2,,
944,4.72,50,-2,,
945,4.725,52,-2,,
946,4.73,52,-2,,
947,4.735,54,-2,,
948,4.74,54,-2,,
949,4.745,56,-1,,
950,4.75,56,-1,,
951,4.755,57,-1,,
952,4.76,58,-1,,
953,4.765,59,0,,
954,4.77,60,0,,
955,4.775,60,0,,
956,4.78,60,0,,
957,4.785,61,1,,
958,4.79,62,1,,
959,4.795,62,2,,
960,4.8,62,2,,
961,4.805,62,2,,
962,4.81,63,3,,
963,4.815,63,3,,
964,4.82,63,4,,
965,4.825,63,4,,
966,4.83,63,5,,
967,4.835,63,5,,
968,4.84,63,6,,
969,4.845,62,6,,
970,4.85,62,7,,
971,4.855,62,8,,
972,4.86,62,8,,
973,4.865,61,9,,
974,4.87,60,10,,
975,4.875,60,10,,
976,4.88,60,11,,
977,4.885,59,11,,
978,4.89,58,12,,
979,4.895,58,13,,
980,4.9,57,14,,
981,4.905,56,14,,
982,4.91,55,15,,
983,4.915,54,16,,
984,4.92,53,16,,
985,4.925,52,17,,
986,4.93,51,18,,
987,4.935,50,18,,
988,4.94,49,19,,
989,4.945,48,20,,
990,4.95,46,20,,
991,4.955,45,21,,
992,4.96,44,22,,
993,4.965,43,22,,
994,4.97,42,23,,
995,4.975,40,24,,
996,4.98,39,24,,
997,4.985,37,25,,
998,4.99,36,26,,
999,4.995,34,26,,
1000,5,33,26,,
1001,5.005,32,27,,
1002,5.01,30,28,,
1003,5.015,29,28,,
1004,5.02,27,28,,
1005,5.025,26,29,,
1006,5.03,24,30,,
1007,5.035,23,30,,
1008,5.04,21,30,,
1009,5.045,20,30,,
1010,5.05,18,31,,
1011,5.055,17,31,,
1012,5.06,15,32,,
1013,5.065,14,32,,
1014,5.07,12,32,,
1015,5.075,10,32,,
1016,5.08,9,32,,
1017,5.085,8,32,,
1018,5.09,6,32,,
1019,5.095,5,32,,
1020,5.1,3,32,,
1021,5.105,2,32,,
1022,5.11,0,32,,
1023,5.115,-1,32,,
1024,5.12,-2,32,,
1025,5.125,-4,32,,
1026,5.13,-5,31,,
1027,5.135,-6,31,,
1028,5.14,-8,31,,
1029,5.145,-9,30,,
1030,5.15,-10,30,,
1031,5.155,-11,30,,
1032,5.16,-12,29,,
1033,5.165,-13,28,,
1034,5.17,-14,28,,
1035,5.175,-15,27,,
1036,5.18,-16,26,,
1037,5.185,-17,26,,
1038,5.19,-18,25,,
1039,5.195,-19,24,,
1040,5.2,-20,24,,
1041,5.205,-21,22,,
1042,5.21,-21,22,,
1043,5.215,-22,21,,
1044,5.22,-23,20,,
1045,5.225,-24,19,,
1046,5.23,-24,18,,
1047,5.235,-24,16,,
1048,5.24,-25,16,,
1049,5.245,-26,14,,
1050,5.25,-26,13,,
1051,5.255,-26,12,,
1052,5.26,-27,11,,
1053,5.265,-27,9,,
1054,5.27,-27,8,,
1055,5.275,-28,7,,
1056,5.28,-28,5,,
1057,5.285,-28,4,,
1058,5.29,-28,2,,
1059,5.295,-28,1,,
1060,5.3,-28,0,,
1061,5.305,-28,-2,,
1062,5.31,-28,-4,,
1063,5.315,-28,-5,,
1064,5.32,-28,-6,,
1065,5.325,-28,-8,,
1066,5.33,-28,-10,,
1067,5.335,-28,-11,,
1068,5.34,-27,-13,,
