#,time(s),count A,count B,count C,count D
266,1.33,-72,-40,,
267,1.335,-74,-40,,
268,1.34,-75,-42,,
269,1.345,-76,-42,,
270,1.35,-77,-44,,
271,1.355,-78,-44,,
272,1.36,-79,-46,,
273,1.365,-80,-46,,
274,1.37,-80,-47,,
275,1.375,-81,-48,,
276,1.38,-82,-49,,
277,1.385,-82,-50,,
278,1.39,-83,-51,,
279,1.395,-83,-52,,
280,1.4,-84,-53,,
281,1.405,-84,-54,,
282,1.41,-84,-55,,
283,1.415,-84,-56,,
284,1.42,-84,-57,,
285,1.425,-85,-58,,
286,1.43,-85,-59,,
287,1.435,-85,-60,,
288,1.44,-85,-61,,
289,1.445,-84,-62,,
290,1.45,-84,-63,,
291,1.455,-84,-64,,
292,1.46,-84,-64,,
293,1.465,-84,-65,,
294,1.47,-83,-66,,
295,1.475,-82,-67,,
296,1.48,-82,-68,,
297,1.485,-82,-68,,
298,1.49,-81,-69,,
299,1.495,-80,-70,,
300,1.5,-80,-70,,
301,1.505,-78,-71,,
302,1.51,-78,-72,,
303,1.515,-77,-72,,
304,1.52,-76,-73,,
305,1.525,-75,-74,,
306,1.53,-74,-74,,
307,1.535,-73,-74,,
308,1.54,-72,-75,,
309,1.545,-71,-76,,
310,1.55,-70,-76,,
311,1.555,-68,-76,,
312,1.56,-68,-76,,
313,1.565,-66,-77,,
314,1.57,-65,-77,,
315,1.575,-64,-77,,
316,1.58,-62,-77,,
317,1.585,-61,-77,,
318,1.59,-60,-77,,
319,1.595,-58,-77,,
320,1.6,-57,-77,,
321,1.605,-56,-77,,
322,1.61,-54,-77,,
323,1.615,-52,-77,,
324,1.62,-51,-77,,
325,1.625,-50,-76,,
326,1.63,-48,-76,,
327,1.635,-46,-76,,
328,1.64,-45,-75,,
329,1.645,-44,-75,,
330,1.65,-42,-74,,
331,1.655,-40,-74,,
332,1.66,-39,-73,,
333,1.665,-37,-72,,
334,1.67,-36,-72,,
335,1.675,-34,-71,,
336,1.68,-33,-70,,
337,1.685,-31,-69,,
338,1.69,-30,-68,,
339,1.695,-28,-68,,
340,1.7,-26,-66,,
341,1.705,-25,-65,,
342,1.71,-24,-64,,
343,1.715,-22,-63,,
344,1.72,-20,-62,,
345,1.725,-19,-60,,
346,1.73,-18,-59,,
347,1.735,-16,-58,,
348,1.74,-15,-56,,
349,1.745,-13,-55,,
350,1.75,-12,-53,,
351,1.755,-10,-52,,
352,1.76,-9,-50,,
353,1.765,-8,-48,,
354,1.77,-6,-47,,
355,1.775,-5,-45,,
356,1.78,-4,-43,,
357,1.785,-3,-42,,
358,1.79,-2,-40,,
359,1.795,0,-38,,
360,1.8,1,-36,,
361,1.805,2,-34,,
362,1.81,4,-32,,
363,1.815,4,-30,,
364,1.82,6,-28,,
365,1.825,7,-26,,
366,1.83,8,-24,,
367,1.835,9,-22,,
368,1.84,10,-20,,
369,1.845,11,-17,,
370,1.85,12,-15,,
371,1.855,13,-13,,
372,1.86,14,-11,,
373,1.865,15,-8,,
374,1.87,16,-6,,
375,1.875,16,-4,,
376,1.88,17,-2,,
377,1.885,18,0,,
378,1.89,19,3,,
379,1.895,20,5,,
380,1.9,20,7,,
381,1.905,21,10,,
382,1.91,22,12,,
383,1.915,23,14,,
384,1.92,24,16,,
385,1.925,24,19,,
386,1.93,25,21,,
387,1.935,26,23,,
388,1.94,26,26,,
389,1.945,26,28,,
390,1.95,27,30,,
391,1.955,28,32,,
392,1.96,28,34,,
393,1.965,29,36,,
394,1.97,30,38,,
395,1.975,30,40,,
396,1.98,30,42,,
397,1.985,31,45,,
398,1.99,32,47,,
399,1.995,32,48,,
400,2,32,50,,
401,2.005,33,52,,
402,2.01,33,54,,
403,2.015,34,56,,
404,2.02,34,58,,
405,2.025,35,60,,
406,2.03,35,62,,
407,2.035,36,63,,
408,2.04,36,64,,
409,2.045,36,66,,
410,2.05,37,68,,
411,2.055,37,69,,
412,2.06,38,70,,
413,2.065,38,72,,
414,2.07,38,73,,
415,2.075,39,74,,
416,2.08,39,76,,
417,2.085,40,76,,
418,2.09,40,78,,
419,2.095,40,78,,
420,2.1,41,80,,
421,2.105,41,80,,
422,2.11,42,81,,
423,2.115,42,82,,
424,2.12,42,83,,
425,2.125,43,83,,
426,2.13,43,84,,
427,2.135,44,84,,
428,2.14,44,85,,
429,2.145,44,85,,
430,2.15,44,86,,
431,2.155,45,86,,
432,2.16,45,86,,
433,2.165,46,86,,
434,2.17,46,86,,
435,2.175,46,86,,
436,2.18,47,86,,
437,2.185,47,86,,
438,2.19,48,86,,
439,2.195,48,85,,
440,2.2,48,85,,
441,2.205,49,84,,
442,2.21,49,84,,
443,2.215,50,84,,
444,2.22,50,83,,
445,2.225,50,82,,
446,2.23,51,82,,
447,2.235,51,81,,
448,2.24,52,80,,
449,2.245,52,79,,
450,2.25,52,78,,
451,2.255,52,77,,
452,2.26,53,76,,
453,2.265,53,75,,
454,2.27,53,74,,
455,2.275,54,73,,
456,2.28,54,72,,
457,2.285,54,70,,
458,2.29,54,69,,
459,2.295,54,68,,
460,2.3,55,66,,
461,2.305,55,65,,
462,2.31,55,63,,
463,2.315,55,62,,
464,2.32,56,60,,
465,2.325,56,58,,
466,2.33,56,57,,
467,2.335,56,55,,
468,2.34,56,54,,
469,2.345,56,52,,
470,2.35,56,50,,
471,2.355,56,48,,
472,2.36,56,46,,
473,2.365,56,45,,
474,2.37,56,43,,
475,2.375,56,41,,
476,2.38,55,39,,
477,2.385,55,37,,
478,2.39,55,35,,
479,2.395,55,34,,
480,2.4,54,32,,
481,2.405,54,30,,
482,2.41,54,28,,
483,2.415,53,26,,
484,2.42,53,24,,
485,2.425,52,22,,
486,2.43,52,20,,
487,2.435,52,18,,
488,2.44,51,16,,
489,2.445,50,14,,
490,2.45,50,12,,
491,2.455,49,10,,
492,2.46,48,8,,
493,2.465,48,6,,
494,2.47,47,4,,
495,2.475,46,2,,
496,2.48,45,1,,
497,2.485,44,-1,,
498,2.49,43,-3,,
499,2.495,42,-5,,
500,2.5,41,-6,,
501,2.505,40,-8,,
502,2.51,39,-10,,
503,2.515,38,-12,,
504,2.52,36,-14,,
505,2.525,35,-15,,
506,2.53,34,-17,,
507,2.535,33,-18,,
508,2.54,31,-20,,
509,2.545,30,-22,,
510,2.55,28,-23,,
511,2.555,27,-25,,
512,2.56,26,-26,,
513,2.565,24,-28,,
514,2.57,22,-29,,
515,2.575,21,-30,,
516,2.58,20,-32,,
517,2.585,18,-33,,
518,2.59,16,-34,,
519,2.595,14,-36,,
520,2.6,12,-37,,
521,2.605,11,-38,,
522,2.61,9,-39,,
523,2.615,7,-40,,
524,2.62,5,-41,,
525,2.625,4,-42,,
526,2.63,2,-44,,
527,2.635,0,-44,,
528,2.64,-2,-45,,
529,2.645,-4,-46,,
530,2.65,-6,-47,,
531,2.655,-8,-48,,
532,2.66,-10,-49,,
533,2.665,-12,-50,,
534,2.67,-14,-50,,
535,2.675,-16,-51,,
536,2.68,-18,-52,,
537,2.685,-20,-52,,
538,2.69,-22,-53,,
539,2.695,-24,-53,,
540,2.7,-26,-54,,
541,2.705,-28,-54,,
542,2.71,-30,-55,,
543,2.715,-32,-55,,
544,2.72,-34,-56,,
545,2.725,-36,-56,,
546,2.73,-38,-56,,
547,2.735,-40,-57,,
548,2.74,-42,-57,,
549,2.745,-44,-57,,
550,2.75,-46,-58,,
551,2.755,-48,-58,,
552,2.76,-50,-58,,
553,2.765,-52,-58,,
554,2.77,-54,-58,,
555,2.775,-56,-58,,
556,2.78,-57,-58,,
557,2.785,-59,-58,,
558,2.79,-61,-58,,
559,2.795,-62,-58,,
560,2.8,-64,-58,,
561,2.805,-66,-58,,
562,2.81,-68,-58,,
563,2.815,-69,-58,,
564,2.82,-70,-58,,
565,2.825,-72,-58,,
566,2.83,-73,-58,,
567,2.835,-75,-58,,
568,2.84,-76,-58,,
569,2.845,-77,-58,,
570,2.85,-78,-58,,
571,2.855,-80,-58,,
572,2.86,-81,-58,,
573,2.865,-82,-58,,
574,2.87,-83,-58,,
575,2.875,-84,-57,,
576,2.88,-85,-57,,
577,2.885,-86,-57,,
578,2.89,-86,-57,,
579,2.895,-87,-57,,
580,2.9,-88,-56,,
581,2.905,-88,-56,,
582,2.91,-89,-56,,
583,2.915,-90,-56,,
584,2.92,-90,-56,,
585,2.925,-90,-56,,
586,2.93,-90,-55,,
587,2.935,-91,-55,,
588,2.94,-91,-55,,
589,2.945,-91,-54,,
590,2.95,-91,-54,,
591,2.955,-91,-54,,
592,2.96,-91,-54,,
593,2.965,-91,-54,,
594,2.97,-90,-53,,
595,2.975,-90,-53,,
596,2.98,-90,-53,,
597,2.985,-90,-52,,
598,2.99,-89,-52,,
599,2.995,-88,-52,,
600,3,-88,-52,,
601,3.005,-87,-52,,
602,3.01,-86,-51,,
603,3.015,-86,-51,,
604,3.02,-84,-51,,
605,3.025,-84,-50,,
606,3.03,-83,-50,,
607,3.035,-82,-50,,
608,3.04,-80,-50,,
609,3.045,-80,-49,,
610,3.05,-78,-49,,
611,3.055,-77,-48,,
612,3.06,-76,-48,,
613,3.065,-74,-48,,
614,3.07,-73,-48,,
615,3.075,-72,-47,,
616,3.08,-70,-47,,
617,3.085,-68,-46,,
618,3.09,-66,-46,,
619,3.095,-65,-46,,
620,3.1,-63,-46,,
621,3.105,-62,-45,,
622,3.11,-60,-44,,
623,3.115,-58,-44,,
624,3.12,-56,-44,,
625,3.125,-54,-43,,
626,3.13,-52,-43,,
627,3.135,-50,-42,,
628,3.14,-48,-42,,
629,3.145,-46,-41,,
630,3.15,-44,-41,,
631,3.155,-42,-40,,
632,3.16,-40,-40,,
633,3.165,-38,-39,,
634,3.17,-36,-38,,
635,3.175,-34,-38,,
636,3.18,-32,-37,,
637,3.185,-29,-36,,
638,3.19,-27,-36,,
639,3.195,-25,-35,,
640,3.2,-23,-34,,
641,3.205,-20,-34,,
642,3.21,-18,-33,,
643,3.215,-16,-32,,
644,3.22,-14,-31,,
645,3.225,-12,-30,,
646,3.23,-9,-29,,
647,3.235,-7,-28,,
648,3.24,-5,-28,,
649,3.245,-3,-26,,
650,3.25,0,-26,,
651,3.255,2,-24,,
652,3.26,4,-24,,
653,3.265,6,-22,,
654,3.27,8,-22,,
655,3.275,10,-20,,
656,3.28,12,-19,,
657,3.285,14,-18,,
658,3.29,16,-17,,
659,3.295,18,-16,,
660,3.3,20,-15,,
661,3.305,22,-13,,
662,3.31,24,-12,,
663,3.315,26,-11,,
664,3.32,28,-10,,
665,3.325,30,-8,,
666,3.33,31,-7,,
667,3.335,33,-6,,
668,3.34,35,-4,,
669,3.345,36,-2,,
670,3.35,38,-1,,
671,3.355,40,0,,
672,3.36,41,2,,
673,3.365,43,3,,
674,3.37,44,5,,
675,3.375,46,6,,
676,3.38,47,8,,
677,3.385,48,10,,
678,3.39,50,11,,
679,3.395,51,12,,
680,3.4,52,14,,
681,3.405,53,16,,
682,3.41,54,18,,
683,3.415,55,19,,
684,3.42,56,21,,
685,3.425,57,22,,
686,3.43,58,24,,
687,3.435,59,26,,
688,3.44,60,27,,
689,3.445,60,29,,
690,3.45,61,30,,
691,3.455,62,32,,
692,3.46,62,34,,
693,3.465,63,35,,
694,3.47,64,37,,
695,3.475,64,38,,
696,3.48,64,40,,
697,3.485,65,42,,
698,3.49,65,43,,
699,3.495,66,45,,
700,3.5,66,46,,
701,3.505,66,48,,
702,3.51,66,50,,
703,3.515,66,51,,
704,3.52,66,52,,
705,3.525,66,54,,
706,3.53,66,56,,
707,3.535,66,57,,
708,3.54,66,58,,
709,3.545,66,60,,
710,3.55,66,61,,
711,3.555,66,62,,
712,3.56,66,64,,
713,3.565,65,65,,
714,3.57,65,66,,
715,3.575,65,67,,
716,3.58,64,68,,
717,3.585,64,69,,
718,3.59,64,70,,
719,3.595,63,71,,
720,3.6,63,72,,
721,3.605,62,73,,
722,3.61,62,74,,
723,3.615,61,75,,
724,3.62,60,76,,
725,3.625,60,76,,
726,3.63,59,77,,
727,3.635,58,78,,
728,3.64,58,78,,
729,3.645,57,79,,
730,3.65,56,79,,
731,3.655,56,80,,
732,3.66,55,80,,
733,3.665,54,80,,
734,3.67,54,80,,
735,3.675,53,80,,
736,3.68,52,81,,
